Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,Satisfaction Score
0,1,2,1,0,0.3059369951534733,2,2,2,2,5,4,4,5,2,5,5,4,5,4,0.2358156028368794,0.2520179372197309,1,3.642857142857143
0,0,1,1,0,0.2150646203554119,0,0,0,1,1,0,1,1,4,5,5,5,4,1,0.0026595744680851,0.0,1,2.0
1,1,1,1,2,0.0207996768982229,4,5,3,3,4,4,4,4,3,4,1,2,2,4,0.0,0.0,1,3.357142857142857
0,1,2,1,0,0.0773424878836833,4,1,1,1,4,3,3,4,4,4,4,1,4,1,0.051418439716312,0.0556053811659192,0,2.7857142857142856
0,1,1,0,1,0.048465266558966,1,3,1,4,2,1,2,2,1,4,5,3,1,2,0.0,0.0,0,2.2857142857142856
0,1,2,1,2,0.0755250403877221,2,4,4,4,2,2,2,2,1,3,4,2,3,2,0.0,0.0,0,2.642857142857143
1,1,1,0,2,0.0246365105008077,1,2,1,1,3,1,3,3,1,2,2,2,1,3,0.0124113475177304,0.0053811659192825,0,1.8571428571428568
0,1,2,1,0,0.9959612277867528,5,5,5,5,5,4,4,3,2,3,4,4,4,4,0.0,0.0,1,4.071428571428571
1,1,1,0,1,0.2786752827140549,2,3,2,3,3,2,5,3,2,1,3,1,3,3,0.0381205673758865,0.0260089686098654,0,2.571428571428572
0,1,1,0,0,0.1742730210016155,4,4,4,2,3,4,1,3,3,2,4,5,4,3,0.0124113475177304,0.0098654708520179,0,3.2857142857142856
0,1,2,1,0,0.6896203554119549,4,4,4,4,4,5,5,5,5,5,5,4,5,5,0.0132978723404255,0.0125560538116591,1,4.571428571428571
1,1,2,0,1,0.1619547657512116,3,5,4,1,5,4,4,3,3,4,3,5,3,4,0.0,0.0,0,3.642857142857143
0,1,2,1,2,0.0159531502423263,1,1,1,1,1,1,1,1,4,1,3,1,2,1,0.0,0.0143497757847533,0,1.4285714285714286
0,1,2,1,0,0.0638126009693053,2,2,2,2,3,5,4,5,5,5,5,4,5,3,0.0,0.0,1,3.7142857142857135
0,1,0,0,1,0.2647415185783521,3,4,4,2,3,4,3,3,4,3,3,5,5,3,0.0,0.0,0,3.5
1,1,1,1,0,0.0838045234248788,2,2,2,2,4,4,4,4,5,4,4,4,5,4,0.0452127659574468,0.0394618834080717,1,3.571428571428572
1,1,2,0,0,0.1637722132471728,2,4,3,1,4,5,5,5,5,3,4,5,5,4,0.0115248226950354,0.0,0,3.928571428571429
0,1,3,0,0,0.1336833602584814,0,5,0,3,3,5,4,1,1,0,2,4,1,3,0.0,0.0,1,2.2857142857142856
1,1,1,1,2,0.0401857835218093,4,1,1,1,4,4,4,4,3,4,4,5,5,4,0.0,0.0,1,3.4285714285714284
1,1,1,1,1,0.2453554119547657,3,4,4,4,3,3,3,3,2,4,4,1,4,3,0.0,0.0,0,3.2142857142857144
1,1,1,1,0,0.3091680129240711,1,3,3,3,1,1,1,1,3,4,3,2,4,1,0.0035460992907801,0.0017937219730941,0,2.2142857142857144
1,1,1,0,1,0.0151453957996769,3,5,0,1,3,0,3,3,5,5,4,4,4,3,0.0,0.0,0,3.071428571428572
1,1,1,1,0,0.3309773828756058,4,2,2,2,4,4,4,4,4,3,1,4,2,4,0.0576241134751773,0.0331838565022421,0,3.142857142857143
0,1,1,0,1,0.282108239095315,2,4,2,3,1,2,1,1,4,4,5,3,5,1,0.0,0.0152466367713004,0,2.7142857142857144
0,1,2,0,1,0.1556946688206785,3,5,3,3,1,3,1,1,2,2,5,2,1,1,0.0647163120567375,0.0439461883408071,0,2.357142857142857
1,1,2,1,0,0.2653473344103392,4,4,4,4,5,4,5,5,5,5,5,3,5,3,0.0,0.000896860986547,1,4.357142857142857
1,1,1,0,1,0.2003231017770597,2,2,1,3,5,1,5,5,2,2,1,4,3,5,0.0,0.0053811659192825,0,2.9285714285714284
1,1,2,1,0,0.4462843295638126,4,4,4,4,2,5,4,4,4,4,5,3,4,4,0.0,0.0,1,3.928571428571429
1,1,1,1,2,0.162156704361874,2,3,3,3,2,2,2,2,2,3,3,2,2,2,0.0319148936170212,0.0170403587443946,0,2.357142857142857
0,1,2,0,1,0.4581987075928918,3,4,3,1,1,3,1,1,5,2,4,5,5,1,0.0035460992907801,0.0,0,2.7857142857142856
0,1,1,1,0,0.7324313408723748,1,1,5,1,4,4,4,4,4,1,4,1,5,4,0.050531914893617,0.0349775784753363,1,3.071428571428572
0,1,1,0,0,0.2029483037156704,4,1,4,4,2,3,3,1,1,4,1,4,1,4,0.0132978723404255,0.0053811659192825,0,2.642857142857143
1,1,2,1,0,0.3877221324717286,3,3,3,3,2,4,5,5,5,5,4,4,5,5,0.0248226950354609,0.0224215246636771,1,4.0
1,0,1,1,2,0.1476171243941841,1,1,1,1,3,1,4,3,4,2,1,2,1,3,0.0647163120567375,0.0493273542600896,0,2.0
0,1,1,1,0,0.0842084006462035,3,4,4,4,3,3,3,3,4,3,3,4,3,3,0.0567375886524822,0.0663677130044843,0,3.357142857142857
1,1,2,0,1,0.1768982229402262,4,1,4,4,2,3,4,3,3,4,3,3,3,1,0.0,0.0017937219730941,1,3.0
1,0,1,1,0,0.1936591276252019,4,4,4,2,3,4,3,3,4,1,1,3,1,3,0.0062056737588652,0.0,0,2.857142857142857
0,1,1,1,0,0.1169224555735056,4,4,4,4,4,4,4,4,2,4,5,4,1,4,0.0,0.0,1,3.7142857142857135
0,1,2,1,1,0.1003634894991922,2,3,1,3,2,2,2,2,1,4,3,2,2,2,0.0,0.0,0,2.2142857142857144
1,1,2,1,0,0.5183764135702748,5,5,5,5,5,5,5,4,4,4,4,4,4,4,0.0,0.0017937219730941,1,4.5
1,1,3,0,1,0.0619951534733441,4,4,4,4,2,5,5,3,3,4,3,5,3,3,0.0239361702127659,0.0269058295964125,0,3.7142857142857135
1,1,1,0,1,0.0924878836833602,2,3,2,4,1,2,1,1,2,1,3,2,3,1,0.0,0.0,0,2.0
0,1,1,1,0,0.3031098546042003,1,1,1,1,1,1,1,1,3,2,4,1,3,1,0.0115248226950354,0.010762331838565,0,1.5714285714285714
0,1,1,0,1,0.1498384491114701,2,5,2,3,5,2,5,5,4,5,5,3,5,5,0.00177304964539,0.0,0,4.0
0,1,3,0,1,0.132875605815832,2,3,2,1,2,2,5,2,5,2,5,2,4,2,0.0859929078014184,0.0860986547085201,0,2.7857142857142856
0,1,2,1,0,0.0460420032310177,0,0,0,1,4,5,4,3,3,3,3,4,3,3,0.0088652482269503,0.0152466367713004,1,2.571428571428572
0,1,2,1,0,0.4260904684975767,5,5,5,5,5,4,5,5,5,5,5,5,5,5,0.0,0.0044843049327354,1,4.928571428571429
0,0,1,1,0,0.1682148626817447,1,0,0,4,3,0,3,3,3,4,4,3,5,3,0.0026595744680851,0.0,0,2.571428571428572
1,0,1,1,1,0.1284329563812601,0,3,0,2,4,3,4,4,3,4,4,3,5,4,0.00177304964539,0.0,1,3.071428571428572
0,1,1,1,1,0.5125201938610663,5,1,1,1,5,5,5,5,1,1,5,5,2,5,0.0035460992907801,0.0,1,3.357142857142857
0,1,2,1,0,0.1393376413570274,5,5,5,5,2,5,4,5,5,5,5,2,5,3,0.0,0.0035874439461883,1,4.357142857142857
0,0,1,1,1,0.1591276252019386,2,2,2,1,3,2,3,3,1,1,2,1,2,3,0.0,0.0,0,2.0
1,1,1,1,1,0.0260500807754442,4,3,3,3,4,4,4,4,3,4,2,5,4,4,0.0,0.0,1,3.642857142857143
0,1,2,1,1,0.412762520193861,2,4,4,4,2,2,2,2,3,3,3,4,4,2,0.0,0.0,0,2.9285714285714284
0,1,3,0,1,0.0617932148626817,2,2,2,4,5,2,5,5,3,1,4,4,4,5,0.0106382978723404,0.0179372197309417,0,3.4285714285714284
0,1,1,1,0,0.1690226171243942,4,4,4,4,3,4,4,4,4,4,4,5,4,4,0.0,0.0,1,4.0
1,1,1,1,2,0.1777059773828756,4,3,3,3,4,4,3,4,1,1,2,2,4,4,0.0,0.0170403587443946,1,3.0
1,1,2,1,1,0.2013327948303716,1,0,0,3,1,4,3,1,1,1,1,1,1,1,0.0062056737588652,0.0,0,1.3571428571428572
0,0,1,1,1,0.1720516962843295,2,2,2,3,4,2,4,4,4,3,3,4,2,4,0.0221631205673758,0.0134529147982062,0,3.071428571428572
1,1,2,1,0,0.4822294022617124,4,5,5,5,4,3,3,4,4,4,4,4,4,2,0.0,0.0,0,3.928571428571429
0,1,2,1,0,0.7106219709208401,5,5,4,5,3,4,5,4,4,4,4,3,4,4,0.0,0.0,1,4.142857142857143
1,1,2,0,2,0.0947092084006462,4,3,2,4,2,3,3,4,4,2,4,1,4,4,0.0,0.0,1,3.142857142857143
0,1,1,1,0,0.7100161550888531,2,2,2,2,5,5,5,5,5,5,1,4,4,5,0.0,0.0,1,3.7142857142857135
1,1,2,1,0,0.3576332794830371,2,2,2,2,4,4,4,1,3,2,5,4,3,4,0.0168439716312056,0.0663677130044843,1,3.0
0,1,1,1,0,0.3586429725363489,3,2,2,2,1,2,3,3,3,3,3,1,3,1,0.0062056737588652,0.0,0,2.2857142857142856
0,1,1,1,0,0.6518578352180938,3,1,3,3,5,5,5,5,3,5,4,4,5,5,0.0,0.0,1,4.0
1,1,0,0,1,0.0575525040387722,3,5,3,1,4,3,3,4,1,2,5,4,1,4,0.0,0.0,0,3.071428571428572
1,1,2,0,1,0.1752827140549273,2,5,2,4,2,5,5,4,4,2,4,3,4,3,0.000886524822695,0.0098654708520179,0,3.5
0,1,1,0,1,0.0684571890145396,2,1,1,1,5,1,5,5,1,2,1,1,1,5,0.0062056737588652,0.0,0,2.2857142857142856
0,1,0,0,1,0.0607835218093699,1,4,1,1,3,1,1,3,5,4,4,4,5,3,0.0,0.0,0,2.857142857142857
1,1,1,0,1,0.0638126009693053,4,5,4,1,3,4,4,3,4,5,5,4,5,3,0.0,0.0197309417040358,0,3.857142857142857
1,1,1,1,0,0.5397819063004847,5,5,5,5,5,4,4,5,2,3,5,4,4,4,0.0,0.0,1,4.285714285714286
0,1,2,1,0,0.7027463651050081,0,4,0,4,1,1,5,3,3,3,3,5,3,4,0.0,0.0071748878923766,1,2.7857142857142856
0,1,1,1,0,0.1310581583198707,2,2,2,2,3,4,3,3,4,5,3,3,3,3,0.0088652482269503,0.0062780269058295,1,3.0
1,1,0,0,1,0.0315024232633279,3,5,3,3,2,3,5,2,4,4,4,4,4,2,0.0789007092198581,0.0672645739910313,0,3.4285714285714284
1,1,1,0,1,0.0256462035541195,5,4,5,3,2,5,2,2,3,2,4,3,5,2,0.0,0.0,1,3.357142857142857
1,1,2,1,0,0.2514135702746365,3,3,3,3,5,5,4,3,3,3,3,5,3,3,0.0,0.0,1,3.5
0,1,1,1,2,0.2090064620355412,4,1,1,1,4,4,4,4,4,5,3,4,4,4,0.1143617021276595,0.1067264573991031,0,3.357142857142857
0,0,0,1,1,0.2253634894991922,3,3,3,4,3,3,3,3,4,3,4,1,4,3,0.0,0.0188340807174887,0,3.142857142857143
0,1,2,1,0,0.0825928917609046,4,4,4,4,4,5,4,4,4,4,4,4,4,4,0.0150709219858156,0.0,1,4.071428571428571
1,1,2,1,1,0.0581583198707593,4,2,2,2,2,3,3,4,4,4,4,5,4,2,0.0,0.0,1,3.2142857142857144
0,1,1,0,1,0.0159531502423263,3,5,3,4,2,3,2,2,2,5,2,5,2,2,0.0,0.0,0,3.0
0,1,0,0,1,0.0809773828756058,4,4,4,3,2,4,2,2,5,3,4,5,5,2,0.0,0.0,0,3.5
1,1,2,0,1,0.0197899838449111,2,4,0,1,3,5,5,2,2,0,2,3,2,4,0.0,0.0026905829596412,0,2.5
1,1,1,1,1,0.0763327948303715,3,5,5,5,3,3,3,3,4,2,4,4,3,3,0.0,0.0,0,3.571428571428572
0,1,1,1,0,0.3033117932148627,4,4,4,4,5,5,5,5,5,5,1,2,3,5,0.0,0.0,1,4.071428571428571
0,1,2,1,0,0.486470113085622,1,1,1,1,3,5,5,5,5,5,5,5,5,3,0.0,0.000896860986547,1,3.571428571428572
1,0,1,1,0,0.1136914378029079,3,3,3,4,5,3,5,5,4,2,5,5,5,5,0.0062056737588652,0.0044843049327354,0,4.071428571428571
0,1,0,0,1,0.1676090468497577,2,1,2,2,1,2,1,1,3,5,3,3,2,1,0.0,0.0,0,2.071428571428572
0,1,2,0,1,0.1686187399030694,3,2,3,4,5,3,3,5,3,4,4,1,4,5,0.0,0.0,0,3.5
0,1,2,0,1,0.1805331179321486,1,2,1,3,5,1,1,5,2,4,4,3,4,5,0.0053191489361702,0.0098654708520179,0,2.9285714285714284
1,1,2,1,1,0.16781098546042,2,3,5,3,3,4,3,2,2,2,2,2,2,4,0.0,0.0,0,2.7857142857142856
1,1,2,1,1,0.0470516962843295,4,5,5,5,5,5,1,4,4,4,4,2,4,4,0.0,0.0,1,4.0
0,1,1,1,1,0.1976978998384491,2,1,1,1,2,2,4,2,3,2,4,2,3,2,0.0044326241134751,0.0,0,2.2142857142857144
1,1,2,1,0,0.1524636510500807,3,3,3,3,4,5,4,4,4,4,4,3,4,3,0.0,0.0,1,3.642857142857143
0,1,3,0,1,0.1744749596122778,2,4,2,2,5,2,5,5,5,3,4,5,4,5,0.0,0.0,0,3.7857142857142856
1,1,1,1,1,0.2445476575121163,4,3,3,3,4,3,4,4,1,2,4,1,3,4,0.0,0.0,0,3.071428571428572
0,1,2,1,1,0.0636106623586429,4,2,2,2,4,4,4,4,2,1,2,1,1,4,0.0062056737588652,0.010762331838565,1,2.642857142857143
1,1,2,1,1,0.0143376413570274,4,1,4,1,5,2,3,4,4,4,4,1,4,5,0.00177304964539,0.000896860986547,1,3.2857142857142856
1,1,3,1,0,0.6813408723747981,3,5,5,5,4,4,3,3,3,4,3,4,3,1,0.0,0.0035874439461883,0,3.571428571428572
0,1,0,1,1,0.2930129240710823,3,5,3,3,3,4,4,3,1,4,1,5,5,3,0.0141843971631205,0.0179372197309417,1,3.357142857142857
1,1,2,1,0,0.2550484652665589,2,2,5,2,5,5,5,3,3,3,3,3,3,4,0.0,0.0,1,3.4285714285714284
1,1,2,1,0,0.6797253634894993,4,5,5,5,3,4,4,3,2,3,4,4,2,4,0.1427304964539007,0.1551569506726457,0,3.7142857142857135
0,1,2,1,0,0.2869547657512116,3,3,3,3,2,5,5,4,4,4,4,3,4,5,0.0,0.0,1,3.7142857142857135
1,1,1,1,0,0.4739499192245557,3,3,3,3,2,4,3,4,4,4,4,4,4,5,0.0088652482269503,0.0,1,3.571428571428572
0,1,2,1,1,0.1215670436187399,4,4,4,4,4,4,4,4,4,2,4,2,2,4,0.0026595744680851,0.0,1,3.571428571428572
0,1,2,1,0,0.0666397415185783,5,5,5,5,5,5,4,4,4,4,4,5,4,5,0.0,0.0026905829596412,1,4.571428571428571
0,1,1,0,1,0.1581179321486268,1,0,1,2,5,1,5,5,4,5,5,1,5,5,0.0283687943262411,0.010762331838565,0,3.2142857142857144
0,1,3,0,1,0.0254442649434571,3,5,3,5,3,3,3,3,4,5,4,4,4,3,0.0,0.0044843049327354,0,3.7142857142857135
0,1,1,1,0,0.1304523424878837,5,5,5,5,3,5,4,5,5,4,5,4,5,5,0.0,0.0,1,4.642857142857143
0,1,1,0,1,0.2205169628432956,5,5,4,3,2,4,2,2,4,3,5,5,4,2,0.027482269503546,0.0260089686098654,1,3.571428571428572
1,0,2,1,0,0.0573505654281098,4,4,4,2,3,4,3,3,4,4,4,4,5,3,0.0,0.0,1,3.642857142857143
1,0,1,1,0,0.1676090468497577,3,3,3,3,1,3,1,1,3,5,4,4,4,1,0.077127659574468,0.0582959641255605,0,2.7857142857142856
1,1,0,0,2,0.0226171243941841,0,2,0,4,3,0,3,3,2,1,3,2,4,3,0.0,0.0,1,2.142857142857143
0,0,2,1,0,0.0890549273021001,5,4,4,2,5,5,5,5,5,2,4,3,5,5,0.0159574468085106,0.010762331838565,1,4.214285714285714
1,1,1,1,1,0.1997172859450727,3,1,1,1,3,2,3,3,4,4,4,3,3,3,0.0,0.0044843049327354,0,2.7142857142857144
0,1,1,1,0,0.4588045234248788,5,5,5,5,2,4,5,5,5,5,5,3,5,3,0.0,0.0,1,4.428571428571429
1,1,2,1,0,0.5696688206785138,2,2,4,2,3,4,5,5,5,5,5,4,5,3,0.0,0.0,1,3.857142857142857
1,1,1,1,0,0.0496768982229402,4,2,4,4,5,5,4,5,5,5,5,4,5,3,0.0,0.0,1,4.285714285714286
1,1,2,1,1,0.4993941841680129,3,5,5,5,3,3,4,3,3,3,3,4,3,2,0.0026595744680851,0.0,0,3.5
1,1,2,1,0,0.0395799676898223,1,1,1,1,4,5,5,5,5,5,5,5,5,5,0.0044326241134751,0.0026905829596412,1,3.7857142857142856
0,0,1,1,0,0.1795234248788368,0,5,0,2,5,0,5,5,3,2,4,4,4,5,0.0,0.0,1,3.142857142857143
0,1,2,1,0,0.4535541195476575,5,5,5,5,5,5,5,5,1,4,3,5,2,5,0.1737588652482269,0.1524663677130044,1,4.285714285714286
1,0,0,1,1,0.0672455573505654,2,4,2,3,5,2,2,5,5,2,4,4,5,5,0.0416666666666666,0.04304932735426,0,3.571428571428572
0,1,0,0,1,0.0817851373182552,1,4,1,3,1,1,1,1,4,5,5,4,4,1,0.050531914893617,0.0556053811659192,0,2.571428571428572
0,1,2,1,1,0.061389337641357,5,5,5,5,5,5,5,5,3,5,4,2,4,5,0.0,0.0,1,4.5
1,0,0,1,1,0.0617932148626817,1,3,1,2,4,1,4,4,3,4,1,5,4,4,0.0,0.0,0,2.9285714285714284
1,1,2,1,0,0.6918416801292407,1,1,3,1,5,3,3,5,5,5,5,2,5,3,0.0026595744680851,0.0,1,3.357142857142857
1,0,1,1,1,0.1124798061389337,4,2,5,4,3,5,3,3,2,3,4,3,4,3,0.0,0.0,0,3.4285714285714284
0,1,2,1,0,0.5434168012924072,4,4,4,4,2,5,4,4,4,4,4,5,4,3,0.0,0.0,1,3.928571428571429
1,1,2,1,0,0.0904684975767366,3,3,3,3,3,5,5,4,4,4,4,4,4,4,0.0,0.0,1,3.7857142857142856
0,1,2,1,0,0.1629644588045234,4,4,4,4,3,5,4,4,4,4,4,5,4,5,0.000886524822695,0.0,1,4.142857142857143
1,0,1,1,1,0.0266558966074313,5,0,5,3,5,5,5,5,3,4,5,4,5,5,0.0,0.0,1,4.214285714285714
1,1,1,1,2,0.2029483037156704,4,4,4,4,4,4,4,4,4,5,4,3,4,4,0.0,0.0,0,4.0
0,1,2,1,1,0.0908723747980614,3,4,5,4,3,3,3,3,4,3,3,1,3,3,0.0221631205673758,0.0278026905829596,0,3.2142857142857144
1,1,2,0,1,0.157108239095315,3,4,3,3,5,4,4,2,2,3,2,3,2,1,0.0221631205673758,0.0170403587443946,0,2.9285714285714284
1,1,1,1,1,0.0210016155088853,4,5,5,5,4,4,4,4,2,2,1,5,3,4,0.0,0.0,1,3.7142857142857135
0,1,2,1,1,0.1938610662358643,4,3,3,3,4,4,4,4,5,1,2,4,4,4,0.0,0.0295964125560538,1,3.5
1,1,2,1,0,0.0547253634894992,0,0,0,1,2,4,4,1,1,1,1,4,1,3,0.0,0.0017937219730941,1,1.6428571428571428
1,1,2,1,0,0.4416397415185784,1,1,1,1,4,4,5,5,5,5,5,5,5,5,0.1028368794326241,0.1112107623318385,1,3.7142857142857135
0,0,1,1,1,0.4476978998384491,1,0,0,1,5,1,5,5,5,5,3,5,4,5,0.000886524822695,0.0,0,3.2142857142857144
0,1,1,1,1,0.1930533117932149,0,3,0,3,1,3,1,1,5,4,2,2,4,1,0.0372340425531914,0.0197309417040358,1,2.142857142857143
0,1,0,0,2,0.5028271405492731,2,4,2,3,1,2,1,1,1,1,4,3,4,1,0.0115248226950354,0.0035874439461883,0,2.142857142857143
1,1,1,1,0,0.2861470113085622,3,5,5,5,3,3,3,3,4,2,2,4,2,3,0.0283687943262411,0.0269058295964125,0,3.357142857142857
1,1,1,1,0,0.1470113085621971,1,1,1,1,4,4,4,5,5,5,5,3,5,4,0.0,0.0,1,3.4285714285714284
0,1,1,0,1,0.0157512116316639,2,5,0,1,3,0,3,3,5,5,1,3,3,3,0.0,0.0,0,2.642857142857143
0,1,2,0,2,0.0369547657512116,1,0,0,1,5,0,5,5,5,5,4,4,5,5,0.0,0.0,0,3.2142857142857144
1,1,2,0,1,0.1540791599353796,2,2,2,4,2,4,4,4,5,4,4,4,1,4,0.299645390070922,0.2986547085201794,0,3.2857142857142856
1,1,0,0,1,0.2861470113085622,4,2,4,4,2,4,2,2,1,5,3,1,4,2,0.0053191489361702,0.0,0,2.857142857142857
0,1,1,1,0,0.149232633279483,1,1,2,1,5,5,5,5,4,3,5,3,5,5,0.0,0.0,1,3.571428571428572
0,1,2,1,0,0.6403473344103393,1,1,1,1,3,5,5,5,5,5,5,5,5,3,0.0,0.0,1,3.571428571428572
0,1,2,1,0,0.1556946688206785,3,1,1,1,2,3,3,2,1,4,3,3,2,3,0.3085106382978723,0.3130044843049327,0,2.2857142857142856
0,1,2,1,1,0.0947092084006462,3,2,2,2,3,3,3,3,4,5,2,5,2,3,0.0,0.0,1,3.0
0,1,2,0,1,0.1817447495961228,2,5,2,3,5,2,5,5,3,3,5,4,4,5,0.0443262411347517,0.032286995515695,0,3.7857142857142856
0,1,2,1,0,0.5864297253634896,5,5,5,5,3,4,5,5,5,5,5,3,5,3,0.0026595744680851,0.0017937219730941,1,4.5
1,1,2,1,0,0.5700726978998385,1,1,1,1,5,4,5,4,4,4,4,4,4,3,0.0239361702127659,0.0044843049327354,1,3.2142857142857144
1,0,3,1,0,0.0278675282714054,4,4,4,4,1,4,1,1,5,3,5,4,4,1,0.0,0.0,0,3.2142857142857144
0,1,2,1,0,0.5525040387722133,5,5,5,5,3,5,4,4,4,4,4,4,4,3,0.0248226950354609,0.0134529147982062,1,4.214285714285714
1,0,1,1,1,0.0472536348949919,3,0,3,1,2,3,2,2,5,3,5,2,3,2,0.0,0.0,0,2.571428571428572
0,0,1,1,0,0.2150646203554119,2,2,2,2,5,2,2,5,5,5,4,3,4,5,0.0,0.0,0,3.4285714285714284
1,0,1,1,0,0.0658319870759289,1,1,1,1,1,1,1,4,5,1,1,1,1,1,0.1613475177304964,0.1739910313901345,0,1.5
0,1,1,1,0,0.1518578352180937,3,3,2,3,4,3,2,3,3,3,3,2,3,2,0.0,0.0,1,2.7857142857142856
1,1,1,0,1,0.1116720516962843,3,5,3,2,1,3,1,1,3,3,4,4,5,1,0.0,0.0,0,2.7857142857142856
0,0,1,1,1,0.14640549273021,5,5,5,4,3,5,5,3,4,5,5,4,4,3,0.0062056737588652,0.0017937219730941,1,4.285714285714286
0,1,2,1,0,0.4689014539579967,3,1,1,1,2,2,2,3,3,3,3,1,3,3,0.0,0.0,0,2.2142857142857144
0,0,1,1,0,0.2108239095315024,3,3,3,4,3,3,3,3,3,1,2,4,5,3,0.0,0.0,0,3.071428571428572
1,1,2,1,0,0.2162762520193861,3,3,3,3,4,4,5,5,5,5,5,3,5,4,0.0,0.0,1,4.071428571428571
0,1,2,0,1,0.1940630048465266,1,5,2,4,1,2,1,1,5,5,5,5,5,1,0.0035460992907801,0.0071748878923766,0,3.071428571428572
1,0,1,1,1,0.1223747980613893,3,4,3,4,4,3,4,4,1,5,5,1,1,4,0.000886524822695,0.0,0,3.2857142857142856
1,1,1,0,1,0.0409935379644588,1,4,0,3,3,0,3,3,5,3,4,4,5,3,0.0,0.0,0,2.9285714285714284
0,1,1,0,1,0.0961227786752827,4,5,4,2,5,4,5,5,4,4,5,3,5,5,0.0,0.0,0,4.285714285714286
0,1,1,0,1,0.0092891760904684,3,5,3,1,1,3,1,1,2,2,1,3,5,1,0.00177304964539,0.0,0,2.2857142857142856
0,1,2,0,1,0.1308562197092084,4,4,4,4,2,4,2,2,4,1,3,1,4,2,0.000886524822695,0.0026905829596412,0,2.9285714285714284
1,1,2,1,0,0.7485864297253636,2,2,2,2,5,4,4,2,2,2,2,3,2,3,0.0407801418439716,0.0304932735426008,0,2.642857142857143
0,1,0,0,1,0.2869547657512116,1,1,1,4,5,1,5,5,4,4,3,3,4,5,0.0124113475177304,0.0017937219730941,0,3.2857142857142856
0,1,2,1,2,0.1078352180936995,5,4,5,4,5,5,5,5,3,1,2,1,3,5,0.0,0.0,1,3.7857142857142856
0,1,2,1,0,0.6940630048465267,1,1,1,1,4,5,4,5,5,4,5,5,5,3,0.0,0.0,1,3.5
1,1,0,0,1,0.096324717285945,2,5,2,5,3,2,3,3,4,4,4,5,4,3,0.0,0.0035874439461883,0,3.5
1,1,2,1,0,0.3521809369951534,4,3,4,4,3,5,4,4,4,4,4,5,4,4,0.0195035460992907,0.0161434977578475,1,4.0
0,1,1,0,1,0.1781098546042003,4,5,4,2,4,4,3,4,5,4,5,3,5,4,0.0,0.0,0,4.0
1,1,1,1,0,0.1039983844911147,4,3,3,3,4,4,4,4,4,3,2,4,3,4,0.0,0.0,0,3.5
0,1,0,0,1,0.0743134087237479,4,5,4,4,4,4,4,4,4,3,1,1,4,4,0.0,0.0,0,3.571428571428572
1,1,2,1,0,0.3479402261712439,3,3,3,3,5,4,5,3,3,2,3,4,3,5,0.0,0.0,1,3.5
1,0,2,1,2,0.1455977382875606,4,4,4,4,4,4,4,4,3,1,4,1,3,4,0.0319148936170212,0.0188340807174887,0,3.4285714285714284
0,0,0,1,1,0.2025444264943457,4,4,4,2,2,4,4,2,2,2,3,4,2,2,0.000886524822695,0.0,0,2.9285714285714284
1,1,1,1,0,0.31421647819063,3,3,3,3,5,5,5,5,4,4,5,3,5,5,0.0,0.0,1,4.142857142857143
0,1,2,1,2,0.0179725363489499,5,2,1,2,5,5,5,5,3,5,1,1,1,5,0.0,0.0,1,3.2857142857142856
0,1,1,1,0,0.6015751211631665,2,2,2,2,4,5,2,4,4,4,4,4,4,3,0.0177304964539007,0.02152466367713,1,3.2857142857142856
1,1,2,1,1,0.237075928917609,1,3,3,3,1,3,3,1,1,1,1,4,1,2,0.0319148936170212,0.0385650224215246,0,2.0
1,1,2,1,0,0.1072294022617124,1,1,1,1,5,4,5,5,5,5,5,4,5,5,0.0700354609929078,0.0798206278026905,1,3.7142857142857135
0,1,1,1,0,0.4513327948303716,2,5,2,2,5,5,5,5,1,5,1,1,1,5,0.0035460992907801,0.0269058295964125,1,3.2142857142857144
1,1,2,1,0,0.4812197092084006,4,4,4,4,4,5,4,5,5,5,5,5,5,3,0.0,0.0,1,4.428571428571429
0,1,1,0,2,0.0999596122778675,3,2,5,3,1,5,1,1,4,4,3,2,3,1,0.0,0.0,0,2.7142857142857144
1,1,0,0,1,0.2079967689822294,1,5,1,5,5,1,5,5,4,4,4,3,5,5,0.0088652482269503,0.0,0,3.7857142857142856
1,1,2,0,1,0.2732229402261712,2,5,2,4,4,4,1,1,1,2,1,1,1,2,0.0,0.0,0,2.2142857142857144
0,1,1,1,2,0.1480210016155089,1,4,4,4,1,2,1,1,2,3,3,2,3,1,0.0,0.0538116591928251,0,2.2857142857142856
0,1,1,1,1,0.1928513731825525,1,2,2,2,1,1,1,1,4,5,3,3,4,1,0.0,0.0,0,2.2142857142857144
0,0,1,1,0,0.2560581583198708,4,4,4,4,5,4,2,5,3,1,4,2,4,5,0.0,0.0,0,3.642857142857143
0,1,2,1,0,0.4767770597738288,4,4,3,3,5,4,3,4,4,3,4,4,4,1,0.0664893617021276,0.0941704035874439,0,3.571428571428572
0,0,1,1,1,0.138529886914378,0,0,0,4,4,0,3,4,5,3,2,3,5,4,0.0,0.0044843049327354,1,2.642857142857143
